0,1,2,3,4,5,6,7,8,JV_default_PCE
-0.036091927,0.006667331,0.017487314,-0.0013747228,4.0,2.9308162,1.5998204,99.98336,0.07267678,16.268435
-0.036016464,0.006664533,0.017433329,-0.0014344609,0.0012234885,3.5908887,1.582451,99.52906,0.11613006,13.415308
-0.03598649,0.0066246754,0.017437637,-0.0013550215,0.52191484,3.0126235,1.5994016,98.64398,0.07736171,17.203835
-0.035846062,0.0066260854,0.017398667,-0.0013509144,0.94944733,2.8231726,1.6001289,99.17526,0.113159426,16.501696
-0.03598305,0.006764653,0.017328309,-0.0015288268,0.7900106,3.1194284,1.6007184,105.46135,0.070957474,11.208138
-0.036083966,0.0066958345,0.017550528,-0.0013314482,-0.0011976517,2.9756627,1.631711,98.83889,0.095936954,12.888442
-0.035947453,0.0066279154,0.017466994,-0.0013226221,0.0016640645,3.0334446,1.5996592,99.566536,0.09256271,12.612707
-0.035993952,0.0066835857,0.01738647,-0.001401043,0.4974324,2.4061968,1.5995866,98.65632,0.11953553,14.532284
-0.036042675,0.006665181,0.017429952,-0.0013530796,4.0,4.0271163,1.5991323,99.22308,0.08705901,12.649061
-0.035894897,0.0066457214,0.017438892,-0.001326503,3.9972365,4.0598764,1.5994438,94.46042,0.085955724,17.566622
-0.035979807,0.0065935296,0.017467394,-0.0013386161,0.0038077605,3.0771222,1.599228,99.46643,0.063350305,14.599068
-0.03600401,0.0065661464,0.017299775,-0.0014085872,4.0,2.907447,1.6000178,99.21753,0.06404379,10.926433
-0.035941374,0.0066083623,0.017502341,-0.0012977495,0.9465931,3.0489433,1.600207,99.434006,0.10156951,13.989927
0.016578613,0.018527498,0.0017755916,-0.0050317887,0.58811146,3.614277,1.5387087,99.55988,0.1536683,20.955557
-0.035995934,0.0065783653,0.017290318,-0.0013680591,4.0,2.7046278,1.5993139,99.24393,0.0739448,11.798269
-0.036104206,0.006699755,0.017446043,-0.0014455518,4.0,2.9312775,1.5997305,99.719826,0.06943831,17.554422
-0.03612591,0.0067606354,0.017470218,-0.0014512037,3.7098477,3.5102243,1.5995114,68.7292,0.08603964,13.693682
-0.03597916,0.0066063763,0.017352378,-0.0013674821,4.0,2.952858,1.6001623,99.86501,0.1304278,11.871266
-0.035965964,0.0066692587,0.017280566,-0.0017304352,-0.66791207,2.8734174,1.5938903,99.60466,0.113018654,16.609081
-0.03613597,0.006722087,0.017623855,-0.0013332716,4.0,2.8844783,1.6003478,64.73603,0.082120076,17.063082
-0.035941325,0.006621548,0.017450262,-0.0013196325,0.00013248825,3.0079837,1.599263,99.6048,0.08930529,15.566439
0.0162964,0.017962266,0.0007350685,-0.0058479654,0.5988287,3.5877323,1.5216928,99.434044,0.18486892,20.251253
-0.035946596,0.0066041816,0.01744232,-0.0013397601,0.96124434,3.0050852,1.5995402,99.345,0.058401346,13.59869
-0.035957284,0.00667474,0.017508915,-0.0013879511,0.9503622,3.0250869,1.6002073,99.71538,0.05917875,10.57067
-0.035944693,0.006615251,0.017196245,-0.0014413762,4.0,2.632096,1.5993166,99.9544,0.089317806,10.540679
-0.03595545,0.0066298065,0.017427688,-0.0013577848,0.0004114346,3.0195847,1.59917,99.47667,0.07541618,14.6322365
-0.035894696,0.0066002076,0.017459463,-0.0012729958,4.0,3.9927347,1.5993949,87.13236,0.0364707,11.544509
-0.035898063,0.0066160574,0.01741132,-0.0013244096,0.9876932,3.1959586,1.599581,99.68776,0.09072767,14.362296
-0.0359641,0.0066079455,0.01747351,-0.0013374551,0.00094799703,2.9978056,1.5991082,99.3291,0.07376422,15.259048
-0.035941347,0.0065845964,0.017493935,-0.0012855754,0.5676164,2.8903515,1.599857,97.248924,0.10851442,17.240488
-0.03593512,0.0066819387,0.01742473,-0.0013549303,3.9997885,3.985785,1.5993719,99.39508,0.16009767,15.731207
-0.03592218,0.006651785,0.0174629,-0.0013142148,0.00028690766,2.965745,1.6000979,99.78033,0.10324268,12.028217
-0.035977762,0.0067920177,0.017380254,-0.0015670774,4.0,3.0818014,1.6069728,62.110622,0.05736099,14.229166
-0.036202736,0.00678507,0.017436631,-0.001365528,3.7195976,3.3235042,1.5877359,143.66388,0.12496294,19.008627
-0.035924923,0.0066460944,0.017481709,-0.0013329543,0.60702586,3.0056517,1.6000669,99.43341,0.11167482,13.724139
-0.03594838,0.0066570244,0.017325174,-0.0014176471,3.9999993,3.9020119,1.5992445,99.79856,0.058388233,10.832573
-0.035990138,0.00669175,0.017584417,-0.0013653925,0.009400958,3.2946339,1.5986489,131.08968,0.09502116,13.73752
-0.03597071,0.0066454033,0.017483808,-0.0013038089,-0.005721029,3.2022338,1.6001117,99.64837,0.11238202,11.279941
-0.03584304,0.0066337935,0.017303955,-0.0013860847,3.7036138,3.7716224,1.599353,69.38635,0.16418877,11.364522
-0.0359234,0.006615335,0.017419938,-0.0013307239,3.707867,3.786696,1.5986079,98.70492,0.055311393,11.942224
-0.036009077,0.0066246823,0.017502863,-0.00137111,0.95637923,3.679022,1.6035643,99.64164,0.04806753,14.490171
-0.03608296,0.0065805716,0.017476812,-0.0013760141,0.6225909,3.7929873,1.6000551,99.19769,0.059563044,17.61099
-0.035954107,0.0066265455,0.017448211,-0.0013617466,0.007288957,2.9401848,1.6002425,99.16986,0.046205427,10.025816
-0.03598048,0.006612633,0.017381957,-0.0013342885,4.0,3.9232295,1.5995629,99.28023,0.088245146,11.450488
-0.036028672,0.0066600787,0.01746992,-0.0013431709,0.36053005,3.1802197,1.5997218,99.746765,0.101461396,15.795166
-0.03604896,0.006728156,0.017544834,-0.0013307268,3.7070982,3.1888921,1.5470996,69.65258,0.1049503,14.294218
-0.03591162,0.0066559734,0.017401593,-0.0013852944,0.9520442,2.6343968,1.6000499,99.54121,0.09842234,10.951694
-0.035919603,0.0066265333,0.01730916,-0.0014487817,0.9493572,3.022471,1.6026081,66.0908,0.0902746,11.151807
-0.03601544,0.0066998377,0.017471878,-0.0013781368,1.0211365,2.9611425,1.6046362,99.20351,0.08072522,17.773476
-0.035950173,0.006605964,0.017429043,-0.0013440627,0.005304487,3.0481815,1.5993096,99.43998,0.06710967,12.615035
-0.035984688,0.006650935,0.01751649,-0.0013111661,0.4946084,3.0382571,1.599895,99.5439,0.10200923,14.94418
-0.035917882,0.0066324756,0.017358517,-0.0013793734,3.709474,3.5228133,1.5984768,99.23767,0.05667918,12.246559
-0.036067292,0.006668831,0.017454604,-0.0014304495,0.9290144,3.8611279,1.599846,99.40225,0.09536457,19.989122
-0.036202006,0.00686549,0.017225977,-0.0016400205,0.006518963,3.6850386,1.6007464,62.37957,0.093029134,16.239431
-0.03598539,0.0066910526,0.017430063,-0.0013713716,0.9989027,2.9710608,1.6011791,99.254005,0.060864083,17.80888
-0.035896644,0.006587575,0.017266953,-0.001482342,0.8447502,3.6126058,1.602467,101.47689,0.08143636,19.123606
-0.035988532,0.006609984,0.017364997,-0.0013640138,4.0,2.8292253,1.5998424,99.54677,0.08527248,13.538702
-0.035454415,0.006648692,0.01656112,-0.0015821405,3.7242665,2.4522035,1.5570811,8.625163,0.042960282,10.310992
-0.036066663,0.0066959825,0.017466474,-0.0013718702,0.002923604,2.9606893,1.6420984,99.34424,0.075997144,16.915247
-0.035939943,0.0067035435,0.017325282,-0.0014306247,4.0,3.3396614,1.5993326,53.501945,0.107091084,13.446321
-0.03597421,0.006631606,0.01730583,-0.0014135287,4.0,3.7526333,1.5995111,98.88361,0.0735536,10.715516
-0.03565997,0.0065458827,0.017196238,-0.001370263,3.6278281,3.7551959,1.6000581,91.88078,0.10107341,11.388158
-0.03594725,0.006640545,0.017473485,-0.0013371464,0.0021815498,2.965781,1.5999142,99.68736,0.082065836,11.43457
-0.036070656,0.006661715,0.017423451,-0.001367043,4.0,2.5412402,1.5991932,99.83943,0.096253306,13.710402
-0.036007635,0.0066583366,0.017492,-0.0013403008,0.003295833,3.0343347,1.5993232,99.12099,0.082390174,16.612865
-0.036000676,0.006625879,0.017408725,-0.0013461864,4.0,3.9736264,1.5993073,98.9928,0.09026912,12.690846
-0.03587481,0.006676382,0.017273594,-0.0013600837,3.70323,2.501723,1.5978454,97.326836,0.062174182,18.047544
-0.035895303,0.0065792827,0.017351335,-0.0013373886,0.0023284585,3.071059,1.6000016,99.54932,0.05610501,10.623248
-0.03597428,0.006668365,0.017371265,-0.0013641927,4.0,3.835216,1.5990325,99.19542,0.039161105,16.572544
-0.03600335,0.0067082196,0.017622447,-0.0013093787,0.008324979,3.2197175,1.5993198,132.45175,0.109256305,12.480271
-0.036007702,0.006704938,0.017212292,-0.0013186717,3.6906497,3.3798401,1.5970451,150.95232,0.08985074,19.11493
-0.036004458,0.006647195,0.017316287,-0.0013819899,4.0,3.828823,1.5995293,99.23763,0.047597535,11.710512
-0.03594583,0.0066823843,0.017466523,-0.0013448559,3.9998324,4.1189823,1.5988888,95.6878,0.20920676,16.678272
-0.036016256,0.006696067,0.017484255,-0.0013694349,3.7059026,2.9913592,1.5999191,68.957344,0.0779527,12.638456
-0.035990592,0.006606671,0.017540397,-0.0013312867,0.96228606,3.336621,1.5998588,100.2276,0.06740873,16.767212
-0.03580592,0.0066162576,0.017347928,-0.0013020048,3.7024698,2.6021566,1.6001738,71.0062,0.12826507,16.040228
0.014239409,0.016093383,0.00027056952,-0.004260109,0.6578816,3.084589,1.6112033,101.6192,0.06377226,18.783312
-0.03591272,0.0066235894,0.017386198,-0.0013173615,-0.0073631625,2.9445765,1.5981406,99.218605,0.065942965,17.163008
-0.035898473,0.0065681227,0.017369136,-0.0013523294,0.60541797,3.2454374,1.5998926,99.86728,0.065455206,15.5842905
-0.03602239,0.00665663,0.017554924,-0.0013713423,5.3475986e-05,3.3178062,1.5551925,99.25664,0.109694354,12.943624
-0.036211435,0.0067344722,0.01754428,-0.0015563915,0.94908243,2.4633026,1.6003183,64.10021,0.046057265,13.113504
-0.035917796,0.0065878904,0.017340086,-0.0013833195,0.0009568596,2.94812,1.5980238,99.51415,0.047897197,15.783989
-0.035895575,0.006670898,0.017268104,-0.0014529346,0.7827519,2.8061142,1.599353,62.82606,0.066314384,17.023851
-0.03589552,0.006624289,0.01720852,-0.001427968,4.0,2.5487897,1.599279,99.96732,0.07151687,11.071715
-0.03592109,0.0066131693,0.017435122,-0.0014191235,0.013242817,2.9300733,1.5390226,98.21982,0.11328041,11.100364
-0.036044728,0.006732603,0.017416134,-0.0013964575,3.7100213,3.6088789,1.5996431,69.16226,0.10308629,15.477935
-0.03592636,0.0065874252,0.017424913,-0.0013596107,0.961287,3.2826846,1.5568783,100.30301,0.07229404,13.763566
0.01462796,0.0154119795,-0.0004629741,-0.0045971265,0.601466,3.7249296,1.6031632,99.77283,0.15328757,10.854209
-0.03596503,0.006605536,0.017417792,-0.0013457468,0.0034684283,3.0383313,1.5994508,99.442245,0.053560145,12.185401
-0.036091045,0.0066967076,0.017522318,-0.001394138,0.60672027,3.3528666,1.600003,100.24462,0.12639368,12.801903
-0.035948142,0.006645963,0.01741026,-0.0013522231,0.0019529249,2.947454,1.597387,99.578606,0.046715833,17.289877
-0.035935607,0.0066321613,0.017453605,-0.0013188181,3.7035003,3.5222824,1.5991125,98.476326,0.061141692,19.777218
-0.035919633,0.006624789,0.017289435,-0.0014283401,0.0059415423,2.9995427,1.5993212,102.455246,0.040449508,14.786164
-0.03596821,0.0066412785,0.01744367,-0.0014067058,0.9560018,3.2530217,1.5783101,98.470055,0.09589154,15.03851
0.031177618,0.02614492,0.015069944,0.008465236,0.8370456,3.0473714,1.4460435,39.938007,0.07189008,18.143896
-0.035894252,0.0065789735,0.017366558,-0.0013330677,4.0,3.848273,1.5752611,96.8419,0.021083392,14.3837805
-0.03602278,0.0066832644,0.017472066,-0.0013865819,0.44480664,3.31383,1.5998486,99.61778,0.09145084,11.026253
-0.036010657,0.006487942,0.01740389,-0.001241178,4.0,2.9754167,1.5496819,100.12207,0.0944899,13.607508
-0.03594037,0.006608797,0.017326774,-0.0013797549,3.703945,3.8372014,1.5988193,98.50418,0.06431306,12.273709
-0.035979576,0.006626083,0.017300056,-0.0014019618,4.0,3.7936542,1.599374,99.158585,0.024518302,12.382668
-0.03595936,0.006673693,0.017449591,-0.0013188657,3.7082765,3.6617606,1.5995355,69.53689,0.10766848,16.06096
-0.036006227,0.006642558,0.017438378,-0.0013189153,4.0,3.930311,1.5990926,98.52541,0.07321579,12.912989
-0.035976227,0.0066736336,0.017420955,-0.0014187482,4.0,2.9892507,1.6001809,99.85491,0.17217153,11.276787
-0.03597276,0.006605987,0.017270302,-0.0015341657,0.7466966,3.1198406,1.6009638,74.791794,0.11268335,15.953466
-0.011752738,0.013839562,0.013972111,-0.0014520395,0.8341817,2.8696995,1.5645297,130.35252,0.03721902,17.073902
-0.036039304,0.006745246,0.01741381,-0.0014150975,-0.0018722602,2.8878267,1.60107,69.056854,0.087013245,12.075004
-0.03591078,0.006581964,0.017304495,-0.0014039042,0.005260775,2.997513,1.597931,100.1312,0.03921212,14.758014
-0.035977185,0.006724028,0.017286455,-0.0014887659,-0.0027056444,3.047684,1.6155566,93.49417,0.12038076,13.333159
-0.035915773,0.006685406,0.017241333,-0.001474192,3.7151415,3.0090494,1.5984166,101.99633,0.069602326,10.191064
-0.036060255,0.0066282637,0.01745818,-0.0013807156,4.0,2.938384,1.6000905,99.42225,0.09298217,13.817492
-0.03591023,0.0066157985,0.017353574,-0.0013982574,0.599127,2.9582913,1.6003414,62.47581,0.08089675,13.650829
-0.036015294,0.006670264,0.017384397,-0.001401129,4.0,2.7671812,1.5995696,100.05262,0.13343477,14.900959
-0.035587855,0.0067404876,0.016281959,-0.0022412755,-0.95991284,2.4306703,1.606155,84.95984,0.18535763,14.934253
-0.03592722,0.0066342214,0.017493876,-0.0013182288,0.61060464,2.7570903,1.5996587,99.13173,0.09267059,14.725399
-0.03586093,0.006642434,0.017284116,-0.0013926338,3.993564,4.168113,1.5988957,75.40372,0.0989033,11.945676
-0.03535501,0.0066489144,0.016262785,-0.0019098311,0.016418029,2.7337449,1.6024927,122.312355,0.43781075,11.658649
-0.035994533,0.006401921,0.017272102,-0.0010978837,4.0,3.6045973,1.5462797,99.90144,0.10199528,12.543194
-0.03608804,0.006677357,0.017570851,-0.0013402913,0.9894251,3.1555269,1.5995078,99.26046,0.039004598,15.032703
-0.035993353,0.0066395346,0.017482048,-0.0013444154,3.7084844,3.26239,1.59921,98.26645,0.050631825,11.972658
-0.036258657,0.006780628,0.01761543,-0.0013804588,4.0,2.681375,1.5993418,76.800606,0.040210754,15.529509
-0.035999916,0.006655572,0.017447233,-0.0013359925,0.0012912347,3.0998743,1.5997739,96.85559,0.10089187,12.186547
-0.036002934,0.006665782,0.01751311,-0.0013333211,0.5244038,3.0387108,1.5996625,100.12758,0.09519555,11.205494
-0.036113538,0.0066888332,0.017617945,-0.0013313405,4.0,2.912759,1.600145,98.79327,0.06148522,19.77674
-0.036139026,0.006753442,0.017654626,-0.001286166,4.0,2.4965737,1.5999668,65.60392,0.094600275,13.256543
-0.035985418,0.0066826646,0.01745194,-0.0013477638,1.0150591,2.9714577,1.5996388,100.13555,0.089423895,17.571384
-0.03598603,0.0066347197,0.01747026,-0.0013171963,4.0,3.543464,1.5997989,93.30383,0.09119147,13.529793
-0.03588084,0.0067399023,0.017336335,-0.001323199,0.95024663,3.015913,1.6012813,69.89851,0.10110106,12.424744
-0.035975255,0.0066131908,0.01745447,-0.0013370992,0.5949638,3.0335028,1.5997657,99.893654,0.09365397,17.256582
-0.035855647,0.006749017,0.017227417,-0.0014653594,0.5959552,2.975574,1.6003299,67.60809,0.09641458,13.56368
-0.036019016,0.0066916165,0.017248005,-0.0013842141,3.698107,3.7773263,1.5400356,72.52049,0.08351158,16.097757
-0.03592706,0.006657244,0.01745891,-0.0013340034,3.6687582,3.6778214,1.5996188,94.019424,0.107590646,11.269514
-0.035923213,0.006506621,0.017043866,-0.001424987,4.0,2.1293325,1.5983158,100.22759,0.11076749,10.236579
-0.035943672,0.006638285,0.017451985,-0.001324901,3.9998703,3.8547478,1.5993316,99.56005,0.071085736,16.591024
0.024751633,0.024908857,0.006540166,0.004614628,2.7973843,3.3255994,1.5016766,43.70607,0.050071836,14.87403
-0.035914943,0.0065574353,0.017496191,-0.0013806042,0.9726466,3.0604742,1.6008896,62.408573,0.07233552,17.695845
-0.03597546,0.00661632,0.017461713,-0.0013199346,0.00408896,3.2535014,1.6002654,99.70749,0.08759111,11.216347
-0.03599886,0.006732412,0.017427167,-0.0013437936,3.9217231,3.042983,1.4916778,98.52931,0.10009682,12.598766
-0.03598768,0.0066653956,0.017474674,-0.0013417432,3.7053564,3.0925388,1.6000333,69.469086,0.06336222,12.018713
-0.036010124,0.0066764797,0.017394504,-0.0014514568,0.9588825,2.5538266,1.599549,100.247185,0.07786485,17.341715
-0.036006503,0.0067089344,0.017395413,-0.0014350496,0.97159195,2.9976156,1.5997386,99.79525,0.08171158,19.12149
0.016594386,0.018164419,0.0017570093,-0.004771595,0.594006,3.7697809,1.6166964,100.09283,0.15586308,16.438963
-0.03589872,0.006639396,0.017434949,-0.0013132851,0.0014032939,2.9826167,1.6000401,99.99807,0.09912155,11.434811
-0.035993554,0.0066742683,0.017411109,-0.0013911017,4.0,3.3589132,1.5997505,81.61535,0.06735736,17.18822
-0.036040664,0.006777684,0.01734856,-0.0015353422,0.34450468,2.8420506,1.5991005,109.093285,0.09192048,19.285978
-0.036011394,0.0066292547,0.017409224,-0.0013963651,0.0046488056,3.0345519,1.5996279,105.70589,0.025608124,12.143372
-0.0359572,0.0066674026,0.017329417,-0.0014620468,0.012024886,2.784704,1.5637778,97.22826,0.12038159,12.431868
-0.03603912,0.0066705826,0.01737711,-0.0013954897,4.0,3.743344,1.5990702,98.94498,0.032054912,14.603468
-0.035974998,0.006779386,0.017732488,-0.0012559772,4.0,3.8084593,1.5998724,35.17742,0.10331646,13.659527
0.014713028,0.015663765,-0.00031628815,-0.005428913,0.6106058,3.7512474,1.6161723,100.24978,0.14176072,14.974815
-0.03593653,0.0066096373,0.017288117,-0.0013949949,4.0,2.7077703,1.5996794,99.75856,0.08238338,12.445149
0.013725111,0.015774263,0.00052305637,-0.003997835,0.67829484,3.2884398,1.6049781,100.06097,0.07327968,17.571697
-0.036022887,0.006644828,0.017450273,-0.0013839224,4.0,3.0202281,1.5999922,100.9983,0.07622958,15.917191
-0.035886325,0.006583892,0.017316874,-0.0014050746,0.9846828,3.0282533,1.599185,99.48636,0.052003905,16.291233
-0.03613702,0.006730924,0.017676758,-0.0013625483,4.0,2.4882333,1.6000185,98.48595,0.10153494,18.528137
-0.035979953,0.006729256,0.017345292,-0.0013893925,3.7093878,3.024751,1.5981892,100.24293,0.08063285,17.27458
-0.03604502,0.006698203,0.017385615,-0.0014050471,4.0,3.8927236,1.5990354,98.85725,0.07998119,13.095152
-0.035980504,0.0066645537,0.017558,-0.0012161118,3.702427,3.3367789,1.5603441,69.76305,0.06145232,18.10913
-0.035894,0.006553929,0.017404573,-0.0013510267,0.6985527,3.1872795,1.604303,99.05815,0.027104648,11.8043785
-0.0359702,0.006603143,0.017449187,-0.001328139,4.0,4.015838,1.5997578,99.19002,0.086787365,10.953511
0.01654787,0.018370548,0.0015150155,-0.0054788133,0.6086153,3.7706077,1.585179,99.97588,0.20459239,19.325857
-0.035976797,0.0066247727,0.017476626,-0.0013490078,0.004969962,3.467665,1.5605859,99.221855,0.10452966,16.622751
-0.036010418,0.0065152664,0.017416265,-0.001601049,0.9262368,2.8280823,1.6030011,83.58858,0.09300887,10.04698
-0.036114153,0.0066759773,0.017493824,-0.0014098327,0.4818793,3.494057,1.5992568,99.09196,0.08285636,14.693893
-0.03595894,0.006672808,0.017474055,-0.0013635592,3.7085783,3.4628572,1.5996788,97.20524,0.14896417,14.492288
-0.035994545,0.0066762115,0.017556433,-0.001361001,0.96904147,2.9551153,1.6002313,62.046192,0.07084233,16.204138
-0.035987765,0.0066649686,0.017543165,-0.0012831751,-0.0065411944,3.0400026,1.5999142,98.68826,0.11957892,12.970867
-0.035909068,0.006638945,0.017315118,-0.0013974056,0.6478267,2.5153837,1.5995268,98.67835,0.08217562,15.973315
-0.036206055,0.007022733,0.017558036,-0.0013523218,3.7162852,2.8550918,1.4908873,100.44774,0.12475506,14.63192
-0.035962798,0.006369388,0.01736782,-0.0014713843,0.383421,2.8405828,1.598655,117.16329,0.091095634,18.513248
-0.03593803,0.0066411924,0.017372768,-0.0013703872,3.703292,3.7772536,1.5990207,99.21207,0.09879126,12.9973755
-0.035935286,0.006607086,0.017425362,-0.0013331398,3.9922922,4.191153,1.5991695,97.527985,0.13449468,14.864272
-0.03580577,0.0065726726,0.017276397,-0.0013811844,3.660789,3.6329014,1.6000289,89.850365,0.11160891,12.956792
-0.036212325,0.0064030653,0.017474493,-0.0016956854,0.8926963,3.0489154,1.5652779,69.775246,0.0966606,15.512027
-0.035948053,0.006618365,0.017440181,-0.0013281192,3.690402,3.952878,1.5990424,96.9681,0.09306275,14.953722
0.016171182,0.017588375,0.0008156981,-0.0055807596,0.6093889,3.7785332,1.6204576,100.48428,0.14485866,16.703768
-0.035894923,0.006612061,0.017393822,-0.0013204833,4.0,3.9368496,1.5990298,87.24498,0.04587692,13.297817
0.016232753,0.017506484,0.000778149,-0.0050813193,0.6093475,3.7925797,1.6183553,100.63212,0.15975165,18.515676
-0.0360675,0.00673284,0.017524615,-0.0013739362,4.0,2.7324836,1.5995061,99.94724,0.13840424,19.618353
0.015476616,0.01672365,0.00036912778,-0.0054826657,0.6073745,3.7870905,1.630106,100.80503,0.15109828,15.840008
-0.03613753,0.006625541,0.017445376,-0.0014050935,0.9640706,3.8651092,1.6059656,98.30041,0.046822634,15.102078
0.014755731,0.015321174,-0.0011783612,-0.005021633,0.61237174,3.811423,1.6041362,100.708694,0.15841569,15.613939
-0.03601014,0.0066604824,0.017472753,-0.0013445189,4.0,3.7764773,1.5996556,105.766136,0.073033184,15.779283
-0.035998575,0.006652523,0.017466217,-0.0013370062,0.9343496,2.9987752,1.599686,99.71835,0.1107067,12.021587
-0.03607603,0.0067047547,0.017553503,-0.0013687134,4.0,2.9210465,1.5997158,77.56618,0.08481596,14.1406145
-0.035968386,0.0066615897,0.017498951,-0.001334501,3.7077987,3.1094205,1.5997167,96.76094,0.048158955,11.832527
-0.036107667,0.0066776928,0.01744926,-0.0014177255,4.0,2.8019412,1.599478,99.78248,0.058036245,16.159025
-0.035982363,0.006659812,0.017335547,-0.0013894488,-0.0055425754,3.2722692,1.5984093,97.863556,0.08360432,19.965887
-0.036021456,0.006683625,0.01747589,-0.0013216655,3.7072604,3.7292173,1.5993855,68.62712,0.079708114,12.674314
0.014499831,0.015000712,-0.0009575142,-0.004843812,0.6105496,3.7958899,1.6038984,100.71756,0.17217535,14.919934
0.016287211,0.0186406,0.0029449058,-0.0040138527,0.6209243,3.8014095,1.6062742,99.3551,0.14640178,21.545238
-0.036078356,0.006705012,0.017452797,-0.001478987,-0.0046333335,2.6585357,1.5852863,103.891304,0.08655898,16.095722
-0.036081854,0.0066749062,0.017510407,-0.0013699547,-0.0042363196,3.000611,1.6304542,98.80128,0.078145914,14.16971
0.01504626,0.016407529,0.0004161396,-0.004239023,0.6017273,3.697294,1.5987406,99.91538,0.13357304,10.318652
-0.035897013,0.006585415,0.017355084,-0.0013683853,0.0010561506,2.9638984,1.5983213,99.81163,0.06387811,14.978481
-0.03599136,0.006611307,0.017294938,-0.001381981,4.0,2.6420991,1.5992573,99.53487,0.0839165,11.768266
-0.03595409,0.006622202,0.017415857,-0.0013486623,0.0040273727,3.0645177,1.5996981,99.501015,0.062810935,11.890952
-0.035938695,0.006621112,0.017413259,-0.001339188,0.002158567,2.998471,1.5990238,99.38236,0.0710675,16.587114
-0.036041275,0.0067309216,0.017328773,-0.001438194,3.7096975,3.4446082,1.5981736,69.05547,0.087139234,10.132991
-0.036079608,0.006530778,0.017675817,-0.0013377686,0.9863782,3.1828072,1.6007133,62.384304,0.08143457,17.884304
-0.035867162,0.0066264695,0.017352708,-0.0013551083,3.6891453,3.8466432,1.599039,76.25037,0.11288623,12.180522
-0.03594546,0.006660621,0.017538523,-0.0013512477,0.00382849,3.2222972,1.6020517,118.6972,0.105783254,11.96615
-0.036011223,0.0066391802,0.017391337,-0.0014469526,4.0,2.8479612,1.5998536,99.268486,0.053111367,13.439915
-0.035899565,0.006613243,0.01726635,-0.001432857,0.008897142,2.996398,1.5969621,103.21333,0.03381534,15.992119
-0.03591413,0.006644334,0.01738775,-0.0013521565,4.0,3.9969246,1.5993671,88.31147,0.10926191,13.687022
-0.035965644,0.0067303227,0.01740514,-0.001442378,4.0,3.0219526,1.5997982,72.97213,0.11489268,12.788121
-0.03595558,0.006870841,0.017151183,-0.0013835876,0.9317938,2.4862661,1.5982068,61.306087,0.07213694,15.06511
-0.035991553,0.006657855,0.017484002,-0.0013245333,0.3847586,3.01636,1.5998281,99.62824,0.09840875,13.937079
-0.035994817,0.00667168,0.01734465,-0.0014606252,0.0020959282,2.8536544,1.622672,98.38956,0.036683228,15.905295
-0.035965305,0.006615095,0.017462045,-0.0013388225,0.98002183,3.092046,1.5996065,98.78689,0.056678228,15.465197
-0.0360622,0.0067242747,0.017451443,-0.0013582981,3.7219589,3.219502,1.5981172,149.53181,0.067878015,16.44448
-0.035978734,0.00660501,0.017397257,-0.0014876853,0.95438015,2.9898887,1.6018329,62.041073,0.07137205,15.36164
-0.03584502,0.0066234623,0.017329864,-0.0013778072,3.6583972,3.7652647,1.5997682,91.74328,0.11566781,12.253354
-0.035950817,0.0066304132,0.01742584,-0.0013327277,0.0048380746,3.0337627,1.5999336,99.406364,0.07795865,11.283265
0.02333985,0.023039266,0.008001428,0.0008026333,0.57947296,3.3371682,1.5365719,78.87116,0.17089422,19.72956
-0.03599334,0.0066401274,0.017410139,-0.0013652191,4.0,2.6811955,1.5997849,99.0194,0.06639043,16.120226
-0.036026377,0.0065868264,0.01747036,-0.0013160716,-0.02317478,2.92479,1.600463,95.723656,0.07618321,20.844164
-0.03601224,0.0066326656,0.01738772,-0.0013750051,4.0,3.9404228,1.5993779,100.07161,0.045650445,12.31763
-0.036006656,0.00665983,0.017532304,-0.0013023948,-0.0021980733,3.022494,1.5995135,99.59514,0.094239466,13.21639
-0.03608358,0.00670208,0.017496416,-0.0013809738,4.0,2.23133,1.5988883,99.205154,0.06617147,16.31088
-0.035975367,0.0066683935,0.017473679,-0.0012996593,3.7010367,3.587652,1.5436406,70.34291,0.06329809,17.489687
-0.035960205,0.006679293,0.017157393,-0.0016089729,0.83934456,3.8824646,1.5994164,97.26883,0.09608774,19.314157
-0.036025867,0.0066635767,0.017432043,-0.0013772247,3.9999998,3.7175267,1.5993965,99.50633,0.04025474,13.493777
-0.03587187,0.006706182,0.017254235,-0.0014370207,4.0,3.0991526,1.5998226,64.799866,0.13373122,10.821784
-0.035972405,0.0066519426,0.017406037,-0.0013648518,4.0,3.7705808,1.5992334,99.13562,0.05396303,14.055534
-0.036005795,0.0067136087,0.017344272,-0.0013952277,3.7098243,2.9928703,1.5978304,101.43618,0.05993184,17.712395
-0.035936788,0.0066312607,0.017499803,-0.0013043976,0.5728131,3.0423653,1.6002314,99.19795,0.10482646,12.568742
-0.036030218,0.0067034676,0.01741595,-0.0014047757,0.6004758,2.2418222,1.5993769,98.26967,0.09797547,14.334764
-0.036026075,0.006622277,0.017419087,-0.0014243533,0.6027655,3.6736138,1.5994908,98.9745,0.07228069,17.489656
-0.03596186,0.006586474,0.017362913,-0.0013525644,4.0,2.9668224,1.6001567,99.88865,0.13248025,12.298267
-0.035879094,0.006607137,0.017376509,-0.0012982244,0.005005112,3.364731,1.6003728,100.16128,0.08773951,10.343162
